lead_id,connector_id,region,segment,product,lead_date,approved,disbursed,tat_days,disbursal_amount
LD14316,CN1004,Chennai,Direct Sales,Personal Loan,2026-04-14,False,False,,0.0
LD14317,CN1049,Pune,Digital Partner,Business Loan,2026-05-07,True,True,15.0,1901000.0
LD14318,CN1033,Pune,Aggregator,LAP,2026-05-29,True,True,19.0,1330000.0
LD14319,CN1029,Bangalore,Direct Sales,LAP,2026-03-05,False,False,,0.0
LD14320,CN1059,Pune,DSA,Home Loan,2026-04-30,True,False,5.0,0.0
LD14321,CN1020,Chennai,Direct Sales,Business Loan,2026-05-09,False,False,,0.0
LD14322,CN1001,Chennai,Digital Partner,LAP,2026-04-18,False,False,,0.0
LD14323,CN1001,Chennai,Digital Partner,Home Loan,2026-05-19,False,False,,0.0
LD14324,CN1044,Chennai,DSA,LAP,2026-05-08,True,True,24.0,2064000.0
LD14325,CN1038,Pune,Digital Partner,Home Loan,2026-04-11,True,True,14.0,1358000.0
LD14326,CN1008,Bangalore,Digital Partner,Home Loan,2026-04-01,True,True,12.0,1148000.0
LD14327,CN1009,Chennai,Aggregator,LAP,2026-05-10,False,False,,0.0
LD14328,CN1057,Pune,DSA,Home Loan,2026-03-29,True,True,23.0,1116000.0
LD14329,CN1003,Chennai,Digital Partner,Personal Loan,2026-04-24,False,False,,0.0
LD14330,CN1056,Delhi NCR,DSA,Home Loan,2026-05-29,False,False,,0.0
LD14331,CN1053,Mumbai,DSA,Personal Loan,2026-04-24,True,True,21.0,1059000.0
LD14332,CN1047,Pune,DSA,LAP,2026-01-17,False,False,,0.0
LD14333,CN1011,Bangalore,Digital Partner,Business Loan,2026-05-05,True,True,21.0,1170000.0
LD14334,CN1016,Hyderabad,Aggregator,Business Loan,2026-03-07,False,False,,0.0
LD14335,CN1043,Bangalore,Direct Sales,LAP,2026-04-14,True,False,8.0,0.0
LD14336,CN1032,Pune,Digital Partner,LAP,2026-01-29,True,True,16.0,1322000.0
LD14337,CN1043,Bangalore,Direct Sales,LAP,2026-02-22,True,True,19.0,312000.0
LD14338,CN1013,Chennai,Aggregator,Business Loan,2026-03-16,False,False,,0.0
LD14339,CN1036,Hyderabad,DSA,Personal Loan,2026-03-09,True,True,21.0,458000.0
LD14340,CN1030,Bangalore,Digital Partner,Business Loan,2026-01-03,True,True,3.0,452000.0
LD14341,CN1009,Chennai,Aggregator,Home Loan,2026-04-28,True,True,19.0,1524000.0
LD14342,CN1004,Chennai,Direct Sales,Personal Loan,2026-01-05,False,False,,0.0
LD14343,CN1004,Chennai,Direct Sales,Home Loan,2026-03-11,False,False,,0.0
LD14344,CN1058,Pune,Direct Sales,LAP,2026-04-02,True,True,2.0,1413000.0
LD14345,CN1042,Chennai,Aggregator,Home Loan,2026-01-11,False,False,,0.0
LD14346,CN1058,Pune,Direct Sales,LAP,2026-05-19,True,True,25.0,1211000.0
LD14347,CN1056,Delhi NCR,DSA,Personal Loan,2026-05-22,True,False,9.0,0.0
LD14348,CN1023,Delhi NCR,Digital Partner,Personal Loan,2026-02-08,False,False,,0.0
LD14349,CN1000,Pune,Direct Sales,Business Loan,2026-04-05,False,False,,0.0
LD14350,CN1013,Chennai,Aggregator,Personal Loan,2026-01-01,True,True,25.0,1006000.0
LD14351,CN1044,Chennai,DSA,Business Loan,2026-01-27,False,False,,0.0
LD14352,CN1032,Pune,Digital Partner,LAP,2026-02-22,True,False,13.0,0.0
LD14353,CN1006,Bangalore,Aggregator,Business Loan,2026-03-16,True,True,20.0,519000.0
LD14354,CN1059,Pune,DSA,Business Loan,2026-05-19,False,False,,0.0
LD14355,CN1003,Chennai,Digital Partner,LAP,2026-04-21,False,False,,0.0
LD14356,CN1020,Chennai,Direct Sales,Personal Loan,2026-05-09,False,False,,0.0
LD14357,CN1045,Mumbai,Digital Partner,Personal Loan,2026-01-31,True,True,22.0,2019000.0
LD14358,CN1037,Bangalore,Aggregator,Personal Loan,2026-01-29,False,False,,0.0
LD14359,CN1018,Delhi NCR,Aggregator,Home Loan,2026-04-20,True,True,3.0,616000.0
LD14360,CN1016,Hyderabad,Aggregator,LAP,2026-03-19,False,False,,0.0
LD14361,CN1011,Bangalore,Digital Partner,LAP,2026-02-03,True,False,14.0,0.0
LD14362,CN1031,Delhi NCR,Direct Sales,Business Loan,2026-03-12,False,False,,0.0
LD14363,CN1008,Bangalore,Digital Partner,Business Loan,2026-05-24,False,False,,0.0
LD14364,CN1014,Delhi NCR,Aggregator,Business Loan,2026-04-06,True,False,14.0,0.0
LD14365,CN1031,Delhi NCR,Direct Sales,Home Loan,2026-02-02,True,False,21.0,0.0
LD14366,CN1053,Mumbai,DSA,Business Loan,2026-05-03,True,False,7.0,0.0
LD14367,CN1050,Hyderabad,Digital Partner,Home Loan,2026-02-16,True,True,9.0,578000.0
LD14368,CN1008,Bangalore,Digital Partner,LAP,2026-04-23,False,False,,0.0
LD14369,CN1018,Delhi NCR,Aggregator,LAP,2026-05-08,True,False,11.0,0.0
LD14370,CN1007,Bangalore,DSA,LAP,2026-03-25,True,True,15.0,849000.0
LD14371,CN1048,Mumbai,Digital Partner,Personal Loan,2026-03-01,True,True,17.0,2085000.0
LD14372,CN1003,Chennai,Digital Partner,Home Loan,2026-03-15,True,True,5.0,457000.0
LD14373,CN1038,Pune,Digital Partner,Personal Loan,2026-01-01,False,False,,0.0
LD14374,CN1055,Chennai,DSA,Business Loan,2026-02-02,False,False,,0.0
LD14375,CN1034,Hyderabad,Direct Sales,Personal Loan,2026-01-18,False,False,,0.0
LD14376,CN1026,Pune,Aggregator,Business Loan,2026-03-02,False,False,,0.0
LD14377,CN1006,Bangalore,Aggregator,Home Loan,2026-04-29,True,True,10.0,1363000.0
LD14378,CN1009,Chennai,Aggregator,Home Loan,2026-03-30,False,False,,0.0
LD14379,CN1051,Delhi NCR,DSA,LAP,2026-05-22,True,True,23.0,798000.0
LD14380,CN1020,Chennai,Direct Sales,LAP,2026-02-05,False,False,,0.0
LD14381,CN1023,Delhi NCR,Digital Partner,LAP,2026-01-26,True,False,12.0,0.0
LD14382,CN1025,Chennai,Aggregator,Business Loan,2026-04-05,False,False,,0.0
LD14383,CN1039,Pune,DSA,Business Loan,2026-01-18,True,False,18.0,0.0
LD14384,CN1009,Chennai,Aggregator,Personal Loan,2026-04-03,False,False,,0.0
LD14385,CN1002,Bangalore,DSA,Personal Loan,2026-03-08,True,True,17.0,614000.0
LD14386,CN1049,Pune,Digital Partner,LAP,2026-02-24,True,True,16.0,2191000.0
LD14387,CN1024,Hyderabad,Aggregator,LAP,2026-01-29,False,False,,0.0
LD14388,CN1042,Chennai,Aggregator,Business Loan,2026-01-31,False,False,,0.0
LD14389,CN1022,Pune,Aggregator,LAP,2026-05-27,True,True,21.0,548000.0
LD14390,CN1054,Delhi NCR,Direct Sales,LAP,2026-03-01,True,True,9.0,528000.0
LD14391,CN1025,Chennai,Aggregator,Home Loan,2026-04-18,True,True,24.0,543000.0
LD14392,CN1001,Chennai,Digital Partner,Home Loan,2026-04-20,False,False,,0.0
LD14393,CN1011,Bangalore,Digital Partner,Business Loan,2026-05-10,True,True,19.0,217000.0
LD14394,CN1009,Chennai,Aggregator,Home Loan,2026-05-03,False,False,,0.0
LD14395,CN1014,Delhi NCR,Aggregator,Home Loan,2026-01-03,True,True,7.0,824000.0
LD14396,CN1004,Chennai,Direct Sales,Personal Loan,2026-03-22,True,True,11.0,1051000.0
LD14397,CN1043,Bangalore,Direct Sales,Home Loan,2026-03-25,False,False,,0.0
LD14398,CN1014,Delhi NCR,Aggregator,Business Loan,2026-05-12,True,True,5.0,923000.0
LD14399,CN1022,Pune,Aggregator,Business Loan,2026-02-18,True,False,17.0,0.0
LD14400,CN1045,Mumbai,Digital Partner,Personal Loan,2026-05-03,True,True,7.0,1502000.0
LD14401,CN1047,Pune,DSA,Business Loan,2026-05-31,False,False,,0.0
LD14402,CN1047,Pune,DSA,LAP,2026-02-27,True,True,20.0,1531000.0
LD14403,CN1037,Bangalore,Aggregator,LAP,2026-04-07,False,False,,0.0
LD14404,CN1021,Mumbai,Aggregator,Business Loan,2026-03-09,False,False,,0.0
LD14405,CN1012,Hyderabad,Aggregator,LAP,2026-01-14,False,False,,0.0
LD14406,CN1019,Pune,DSA,Personal Loan,2026-01-10,True,True,19.0,884000.0
LD14407,CN1043,Bangalore,Direct Sales,Home Loan,2026-05-28,True,False,23.0,0.0
LD14408,CN1043,Bangalore,Direct Sales,LAP,2026-02-11,True,True,21.0,1054000.0
LD14409,CN1040,Mumbai,Digital Partner,LAP,2026-03-15,True,True,10.0,1854000.0
LD14410,CN1053,Mumbai,DSA,LAP,2026-04-28,True,True,19.0,2282000.0
LD14411,CN1052,Delhi NCR,DSA,LAP,2026-05-06,True,True,13.0,1898000.0
LD14412,CN1058,Pune,Direct Sales,Home Loan,2026-05-13,False,False,,0.0
LD14413,CN1016,Hyderabad,Aggregator,Personal Loan,2026-02-15,True,True,20.0,1184000.0
LD14414,CN1035,Hyderabad,Digital Partner,Personal Loan,2026-02-05,True,True,22.0,1541000.0
LD14415,CN1011,Bangalore,Digital Partner,Business Loan,2026-01-21,True,False,20.0,0.0
LD14416,CN1005,Delhi NCR,Direct Sales,LAP,2026-03-09,False,False,,0.0
LD14417,CN1017,Hyderabad,Digital Partner,Personal Loan,2026-03-10,False,False,,0.0
LD14418,CN1011,Bangalore,Digital Partner,Home Loan,2026-04-19,True,False,18.0,0.0
LD14419,CN1005,Delhi NCR,Direct Sales,Business Loan,2026-05-14,True,True,8.0,1614000.0
LD14420,CN1008,Bangalore,Digital Partner,Home Loan,2026-05-16,True,True,19.0,329000.0
LD14421,CN1028,Mumbai,Aggregator,Personal Loan,2026-05-28,True,False,17.0,0.0
LD14422,CN1040,Mumbai,Digital Partner,Personal Loan,2026-03-12,False,False,,0.0
LD14423,CN1013,Chennai,Aggregator,LAP,2026-05-28,True,True,25.0,1998000.0
LD14424,CN1046,Delhi NCR,Aggregator,Home Loan,2026-01-27,True,True,13.0,823000.0
LD14425,CN1039,Pune,DSA,Business Loan,2026-04-19,True,True,13.0,269000.0
LD14426,CN1030,Bangalore,Digital Partner,LAP,2026-05-10,True,True,25.0,1188000.0
LD14427,CN1016,Hyderabad,Aggregator,Personal Loan,2026-03-23,True,True,2.0,1878000.0
LD14428,CN1005,Delhi NCR,Direct Sales,Personal Loan,2026-02-01,True,True,4.0,76000.0
LD14429,CN1008,Bangalore,Digital Partner,Home Loan,2026-05-27,False,False,,0.0
LD14430,CN1004,Chennai,Direct Sales,LAP,2026-02-04,False,False,,0.0
LD14431,CN1003,Chennai,Digital Partner,LAP,2026-03-31,True,True,3.0,1456000.0
LD14432,CN1048,Mumbai,Digital Partner,LAP,2026-05-17,False,False,,0.0
LD14433,CN1012,Hyderabad,Aggregator,Personal Loan,2026-01-11,True,True,6.0,783000.0
LD14434,CN1003,Chennai,Digital Partner,Business Loan,2026-02-22,False,False,,0.0
LD14435,CN1035,Hyderabad,Digital Partner,LAP,2026-05-16,True,True,14.0,393000.0
LD14436,CN1059,Pune,DSA,Business Loan,2026-01-21,True,True,25.0,1519000.0
LD14437,CN1041,Bangalore,DSA,Home Loan,2026-02-23,True,True,3.0,1776000.0
LD14438,CN1022,Pune,Aggregator,LAP,2026-05-20,True,False,15.0,0.0
LD14439,CN1029,Bangalore,Direct Sales,Personal Loan,2026-04-04,True,True,23.0,653000.0
LD14440,CN1033,Pune,Aggregator,LAP,2026-04-09,False,False,,0.0
LD14441,CN1026,Pune,Aggregator,Home Loan,2026-05-30,True,True,13.0,1985000.0
LD14442,CN1037,Bangalore,Aggregator,Personal Loan,2026-01-26,True,True,23.0,1553000.0
LD14443,CN1020,Chennai,Direct Sales,Home Loan,2026-05-11,False,False,,0.0
LD14444,CN1012,Hyderabad,Aggregator,Business Loan,2026-05-05,True,True,7.0,1385000.0
LD14445,CN1036,Hyderabad,DSA,Business Loan,2026-04-07,True,True,9.0,773000.0
LD14446,CN1004,Chennai,Direct Sales,Personal Loan,2026-04-07,False,False,,0.0
LD14447,CN1039,Pune,DSA,LAP,2026-01-18,False,False,,0.0
LD14448,CN1054,Delhi NCR,Direct Sales,Business Loan,2026-01-20,True,True,24.0,1181000.0
LD14449,CN1020,Chennai,Direct Sales,LAP,2026-02-22,True,False,22.0,0.0
LD14450,CN1015,Pune,Aggregator,LAP,2026-04-15,False,False,,0.0
LD14451,CN1039,Pune,DSA,Personal Loan,2026-04-06,False,False,,0.0
LD14452,CN1058,Pune,Direct Sales,Personal Loan,2026-02-18,False,False,,0.0
LD14453,CN1031,Delhi NCR,Direct Sales,Personal Loan,2026-02-04,True,True,10.0,400000.0
LD14454,CN1045,Mumbai,Digital Partner,Business Loan,2026-02-23,True,False,18.0,0.0
LD14455,CN1018,Delhi NCR,Aggregator,Personal Loan,2026-03-09,False,False,,0.0
LD14456,CN1053,Mumbai,DSA,LAP,2026-04-27,True,True,9.0,1500000.0
LD14457,CN1004,Chennai,Direct Sales,Home Loan,2026-01-06,False,False,,0.0
LD14458,CN1054,Delhi NCR,Direct Sales,Personal Loan,2026-04-18,True,True,23.0,2158000.0
LD14459,CN1043,Bangalore,Direct Sales,Personal Loan,2026-05-26,True,True,10.0,2349000.0
LD14460,CN1007,Bangalore,DSA,Business Loan,2026-03-11,False,False,,0.0
LD14461,CN1047,Pune,DSA,LAP,2026-01-29,False,False,,0.0
LD14462,CN1035,Hyderabad,Digital Partner,Home Loan,2026-03-26,True,False,6.0,0.0
LD14463,CN1031,Delhi NCR,Direct Sales,Business Loan,2026-02-01,True,False,2.0,0.0
LD14464,CN1038,Pune,Digital Partner,Business Loan,2026-05-22,False,False,,0.0
LD14465,CN1020,Chennai,Direct Sales,Personal Loan,2026-01-28,False,False,,0.0
LD14466,CN1025,Chennai,Aggregator,LAP,2026-01-09,True,False,20.0,0.0
LD14467,CN1034,Hyderabad,Direct Sales,Personal Loan,2026-05-10,True,True,16.0,1647000.0
LD14468,CN1033,Pune,Aggregator,LAP,2026-05-12,True,True,14.0,746000.0
LD14469,CN1048,Mumbai,Digital Partner,Business Loan,2026-04-26,True,True,9.0,1808000.0
LD14470,CN1051,Delhi NCR,DSA,Personal Loan,2026-01-29,False,False,,0.0
LD14471,CN1056,Delhi NCR,DSA,LAP,2026-02-19,True,True,15.0,2425000.0
LD14472,CN1037,Bangalore,Aggregator,Home Loan,2026-05-20,True,True,10.0,1979000.0
LD14473,CN1045,Mumbai,Digital Partner,Personal Loan,2026-03-09,True,True,9.0,2241000.0
LD14474,CN1050,Hyderabad,Digital Partner,Personal Loan,2026-04-02,True,True,10.0,1907000.0
LD14475,CN1056,Delhi NCR,DSA,Personal Loan,2026-01-06,True,True,24.0,1499000.0
LD14476,CN1014,Delhi NCR,Aggregator,LAP,2026-01-26,False,False,,0.0
LD14477,CN1001,Chennai,Digital Partner,Home Loan,2026-03-11,True,True,19.0,1626000.0
LD14478,CN1024,Hyderabad,Aggregator,Personal Loan,2026-05-04,False,False,,0.0
LD14479,CN1033,Pune,Aggregator,LAP,2026-01-26,False,False,,0.0
LD14480,CN1033,Pune,Aggregator,Home Loan,2026-02-06,False,False,,0.0
LD14481,CN1055,Chennai,DSA,Business Loan,2026-01-08,False,False,,0.0
LD14482,CN1037,Bangalore,Aggregator,Business Loan,2026-02-08,False,False,,0.0
LD14483,CN1052,Delhi NCR,DSA,LAP,2026-05-28,True,True,13.0,241000.0
LD14484,CN1003,Chennai,Digital Partner,Business Loan,2026-03-18,False,False,,0.0
LD14485,CN1019,Pune,DSA,Home Loan,2026-03-16,True,True,24.0,1632000.0
LD14486,CN1029,Bangalore,Direct Sales,Home Loan,2026-02-14,True,True,21.0,176000.0
LD14487,CN1037,Bangalore,Aggregator,Home Loan,2026-03-20,True,True,24.0,985000.0
LD14488,CN1004,Chennai,Direct Sales,Personal Loan,2026-05-02,True,True,16.0,1751000.0
LD14489,CN1055,Chennai,DSA,Home Loan,2026-01-15,False,False,,0.0
LD14490,CN1017,Hyderabad,Digital Partner,Home Loan,2026-01-09,True,True,9.0,1008000.0
LD14491,CN1050,Hyderabad,Digital Partner,Business Loan,2026-02-04,True,True,15.0,2398000.0
LD14492,CN1059,Pune,DSA,Personal Loan,2026-01-03,True,True,12.0,124000.0
LD14493,CN1012,Hyderabad,Aggregator,Personal Loan,2026-05-07,True,True,20.0,2416000.0
LD14494,CN1054,Delhi NCR,Direct Sales,Personal Loan,2026-04-29,True,True,8.0,1894000.0
LD14495,CN1032,Pune,Digital Partner,Personal Loan,2026-04-26,True,True,8.0,1374000.0
LD14496,CN1030,Bangalore,Digital Partner,Business Loan,2026-05-25,True,True,4.0,1655000.0
LD14497,CN1059,Pune,DSA,Business Loan,2026-02-06,True,True,10.0,825000.0
LD14498,CN1049,Pune,Digital Partner,LAP,2026-04-15,False,False,,0.0
LD14499,CN1054,Delhi NCR,Direct Sales,Business Loan,2026-01-29,True,True,4.0,1211000.0
LD14500,CN1006,Bangalore,Aggregator,Personal Loan,2026-04-27,True,True,3.0,2459000.0
LD14501,CN1055,Chennai,DSA,Home Loan,2026-02-27,False,False,,0.0
LD14502,CN1002,Bangalore,DSA,LAP,2026-02-03,True,True,22.0,1023000.0
LD14503,CN1053,Mumbai,DSA,Home Loan,2026-03-29,True,False,10.0,0.0
LD14504,CN1051,Delhi NCR,DSA,Personal Loan,2026-02-06,False,False,,0.0
LD14505,CN1024,Hyderabad,Aggregator,Personal Loan,2026-05-30,True,True,16.0,2005000.0
LD14506,CN1047,Pune,DSA,Business Loan,2026-02-16,True,True,23.0,497000.0
LD14507,CN1016,Hyderabad,Aggregator,LAP,2026-03-22,True,False,17.0,0.0
LD14508,CN1039,Pune,DSA,Business Loan,2026-01-21,False,False,,0.0
LD14509,CN1015,Pune,Aggregator,LAP,2026-05-23,True,False,6.0,0.0
LD14510,CN1050,Hyderabad,Digital Partner,LAP,2026-03-30,False,False,,0.0
LD14511,CN1048,Mumbai,Digital Partner,LAP,2026-05-30,True,True,3.0,372000.0
LD14512,CN1018,Delhi NCR,Aggregator,Personal Loan,2026-05-28,False,False,,0.0
LD14513,CN1015,Pune,Aggregator,LAP,2026-05-18,False,False,,0.0
LD14514,CN1053,Mumbai,DSA,Personal Loan,2026-02-13,False,False,,0.0
LD14515,CN1046,Delhi NCR,Aggregator,Business Loan,2026-03-15,False,False,,0.0
LD14516,CN1010,Pune,Digital Partner,Business Loan,2026-03-07,True,True,18.0,1702000.0
LD14517,CN1029,Bangalore,Direct Sales,Home Loan,2026-02-24,True,False,2.0,0.0
LD14518,CN1017,Hyderabad,Digital Partner,LAP,2026-03-21,True,True,25.0,615000.0
LD14519,CN1025,Chennai,Aggregator,Personal Loan,2026-05-25,True,True,11.0,1568000.0
LD14520,CN1045,Mumbai,Digital Partner,Home Loan,2026-01-22,True,True,14.0,1450000.0
LD14521,CN1030,Bangalore,Digital Partner,Home Loan,2026-04-11,True,True,6.0,2092000.0
LD14522,CN1005,Delhi NCR,Direct Sales,LAP,2026-02-28,True,True,15.0,713000.0
LD14523,CN1019,Pune,DSA,Personal Loan,2026-05-10,True,True,18.0,1055000.0
LD14524,CN1015,Pune,Aggregator,LAP,2026-04-21,True,True,2.0,462000.0
LD14525,CN1049,Pune,Digital Partner,Home Loan,2026-02-21,False,False,,0.0
LD14526,CN1055,Chennai,DSA,Business Loan,2026-02-07,False,False,,0.0
LD14527,CN1000,Pune,Direct Sales,LAP,2026-03-26,True,True,8.0,55000.0
LD14528,CN1041,Bangalore,DSA,Personal Loan,2026-01-05,True,True,11.0,1872000.0
LD14529,CN1027,Mumbai,Digital Partner,Business Loan,2026-04-27,True,True,2.0,58000.0
LD14530,CN1010,Pune,Digital Partner,Personal Loan,2026-02-01,True,True,2.0,107000.0
LD14531,CN1057,Pune,DSA,Personal Loan,2026-04-09,True,True,6.0,2060000.0
LD14532,CN1059,Pune,DSA,Home Loan,2026-05-07,True,True,20.0,1699000.0
LD14533,CN1057,Pune,DSA,Business Loan,2026-01-12,True,True,25.0,875000.0
LD14534,CN1041,Bangalore,DSA,Personal Loan,2026-05-21,True,False,14.0,0.0
LD14535,CN1041,Bangalore,DSA,Home Loan,2026-01-11,True,False,20.0,0.0
LD14536,CN1017,Hyderabad,Digital Partner,LAP,2026-02-26,True,True,5.0,1821000.0
LD14537,CN1056,Delhi NCR,DSA,Home Loan,2026-04-25,True,True,4.0,830000.0
LD14538,CN1023,Delhi NCR,Digital Partner,LAP,2026-03-08,True,True,20.0,2409000.0
LD14539,CN1051,Delhi NCR,DSA,LAP,2026-02-08,False,False,,0.0
LD14540,CN1025,Chennai,Aggregator,Home Loan,2026-03-08,False,False,,0.0
LD14541,CN1041,Bangalore,DSA,Personal Loan,2026-01-18,True,True,9.0,730000.0
LD14542,CN1052,Delhi NCR,DSA,Business Loan,2026-01-08,True,True,20.0,1538000.0
LD14543,CN1009,Chennai,Aggregator,LAP,2026-03-14,False,False,,0.0
LD14544,CN1054,Delhi NCR,Direct Sales,LAP,2026-04-14,True,True,3.0,284000.0
LD14545,CN1021,Mumbai,Aggregator,Home Loan,2026-03-10,False,False,,0.0
LD14546,CN1040,Mumbai,Digital Partner,Personal Loan,2026-02-05,False,False,,0.0
LD14547,CN1015,Pune,Aggregator,Personal Loan,2026-05-10,True,True,9.0,1308000.0
LD14548,CN1015,Pune,Aggregator,LAP,2026-01-01,True,False,6.0,0.0
LD14549,CN1001,Chennai,Digital Partner,Personal Loan,2026-05-16,True,False,17.0,0.0
LD14550,CN1029,Bangalore,Direct Sales,LAP,2026-03-25,False,False,,0.0
LD14551,CN1055,Chennai,DSA,Business Loan,2026-02-28,False,False,,0.0
LD14552,CN1059,Pune,DSA,LAP,2026-02-19,True,True,9.0,894000.0
LD14553,CN1031,Delhi NCR,Direct Sales,Business Loan,2026-01-05,True,True,21.0,282000.0
LD14554,CN1053,Mumbai,DSA,Home Loan,2026-05-22,False,False,,0.0
LD14555,CN1043,Bangalore,Direct Sales,Personal Loan,2026-05-21,True,True,4.0,1589000.0
LD14556,CN1052,Delhi NCR,DSA,LAP,2026-03-30,True,True,14.0,330000.0
LD14557,CN1001,Chennai,Digital Partner,Personal Loan,2026-01-16,False,False,,0.0
LD14558,CN1023,Delhi NCR,Digital Partner,Home Loan,2026-02-26,True,True,2.0,182000.0
LD14559,CN1039,Pune,DSA,Home Loan,2026-05-24,True,True,4.0,123000.0
LD14560,CN1015,Pune,Aggregator,Home Loan,2026-02-21,False,False,,0.0
LD14561,CN1014,Delhi NCR,Aggregator,Home Loan,2026-05-26,False,False,,0.0
LD14562,CN1058,Pune,Direct Sales,Business Loan,2026-01-18,True,True,22.0,2266000.0
LD14563,CN1005,Delhi NCR,Direct Sales,LAP,2026-01-03,True,True,12.0,600000.0
LD14564,CN1003,Chennai,Digital Partner,LAP,2026-03-21,True,True,11.0,1655000.0
LD14565,CN1048,Mumbai,Digital Partner,Home Loan,2026-04-23,True,True,22.0,785000.0
LD14566,CN1004,Chennai,Direct Sales,Personal Loan,2026-01-28,False,False,,0.0
LD14567,CN1007,Bangalore,DSA,LAP,2026-03-02,True,True,25.0,2006000.0
LD14568,CN1016,Hyderabad,Aggregator,Home Loan,2026-03-21,True,True,9.0,907000.0
LD14569,CN1037,Bangalore,Aggregator,Business Loan,2026-01-22,True,True,7.0,450000.0
LD14570,CN1035,Hyderabad,Digital Partner,LAP,2026-01-26,False,False,,0.0
LD14571,CN1008,Bangalore,Digital Partner,Home Loan,2026-04-28,False,False,,0.0
LD14572,CN1008,Bangalore,Digital Partner,Home Loan,2026-04-11,True,True,14.0,2126000.0
LD14573,CN1024,Hyderabad,Aggregator,Business Loan,2026-03-31,False,False,,0.0
LD14574,CN1006,Bangalore,Aggregator,Business Loan,2026-02-09,False,False,,0.0
LD14575,CN1028,Mumbai,Aggregator,LAP,2026-01-20,False,False,,0.0
LD14576,CN1045,Mumbai,Digital Partner,Business Loan,2026-04-15,False,False,,0.0
LD14577,CN1043,Bangalore,Direct Sales,Business Loan,2026-05-11,False,False,,0.0
LD14578,CN1012,Hyderabad,Aggregator,LAP,2026-03-17,True,True,23.0,441000.0
LD14579,CN1031,Delhi NCR,Direct Sales,Personal Loan,2026-02-23,True,True,5.0,2025000.0
LD14580,CN1000,Pune,Direct Sales,LAP,2026-05-09,True,False,6.0,0.0
LD14581,CN1035,Hyderabad,Digital Partner,Home Loan,2026-03-02,True,True,8.0,804000.0
LD14582,CN1002,Bangalore,DSA,LAP,2026-04-18,False,False,,0.0
LD14583,CN1052,Delhi NCR,DSA,Business Loan,2026-05-21,True,True,4.0,874000.0
LD14584,CN1053,Mumbai,DSA,Business Loan,2026-03-06,True,True,7.0,924000.0
LD14585,CN1024,Hyderabad,Aggregator,Home Loan,2026-01-05,False,False,,0.0
LD14586,CN1046,Delhi NCR,Aggregator,LAP,2026-03-14,False,False,,0.0
LD14587,CN1031,Delhi NCR,Direct Sales,Personal Loan,2026-02-01,True,True,17.0,1947000.0
LD14588,CN1031,Delhi NCR,Direct Sales,Personal Loan,2026-05-16,True,True,23.0,1101000.0
LD14589,CN1031,Delhi NCR,Direct Sales,LAP,2026-02-27,True,True,11.0,1276000.0
LD14590,CN1037,Bangalore,Aggregator,Home Loan,2026-01-17,False,False,,0.0
LD14591,CN1034,Hyderabad,Direct Sales,LAP,2026-05-31,False,False,,0.0
LD14592,CN1051,Delhi NCR,DSA,Personal Loan,2026-04-14,True,False,2.0,0.0
LD14593,CN1032,Pune,Digital Partner,LAP,2026-01-26,False,False,,0.0
LD14594,CN1018,Delhi NCR,Aggregator,Personal Loan,2026-02-16,True,True,13.0,812000.0
LD14595,CN1048,Mumbai,Digital Partner,LAP,2026-01-22,False,False,,0.0
LD14596,CN1030,Bangalore,Digital Partner,Home Loan,2026-03-05,False,False,,0.0
LD14597,CN1057,Pune,DSA,Personal Loan,2026-04-13,True,True,18.0,1089000.0
LD14598,CN1053,Mumbai,DSA,Home Loan,2026-05-08,True,True,22.0,2187000.0
LD14599,CN1049,Pune,Digital Partner,Business Loan,2026-01-14,False,False,,0.0
LD14600,CN1036,Hyderabad,DSA,Home Loan,2026-02-11,True,True,5.0,1507000.0
LD14601,CN1050,Hyderabad,Digital Partner,Personal Loan,2026-01-21,True,True,2.0,564000.0
LD14602,CN1043,Bangalore,Direct Sales,Business Loan,2026-01-30,True,True,17.0,1881000.0
